work_id,title,relationship,published,words,kudos
7582591,Meeting the Avatar,,2016-07-25,1981.0,4.0
7521238,the Swamp,"Korra/Asami Sato, Mako/Asami Sato",2016-07-18,2171.0,41.0
6989764,Persona of Interest,"Aang/Katara (Avatar), Zuko (Avatar)/Original Female Character(s)",2016-05-27,8278.0,12.0
7438261,Ghost from the past,Jet/Zuko (Avatar),2016-07-09,3640.0,451.0
1112473,for convenience stickers,Katara/Zuko (Avatar),2013-12-31,2383.0,117.0
7424320,Falling in the Water,"Toph Beifong & Sokka, Aang & Katara (Avatar)",2016-07-08,41819.0,69.0
1007333,all the songs we know,Katara/Zuko (Avatar),2013-10-17,3644.0,112.0
7424497,rise with the sun,Katara/Zuko (Avatar),2016-07-08,434.0,154.0
7415527,Avatar Ai: Book One,,2016-07-07,4673.0,9.0
7402867,Lazy Afternoons,Katara/Zuko (Avatar),2016-07-06,894.0,435.0
7402576,A Breath in the Wind,Katara/Zuko (Avatar),2016-07-06,562.0,75.0
7405792,Book 1: Earth,Eugene Fitzherbert | Flynn Rider/Rapunzel,2016-07-06,4152.0,45.0
7394854,paint with the violet of your soul,"Katara/Zuko (Avatar), mentions of Sokka/Suki (Avatar)",2016-07-05,2701.0,139.0
7267591,"unity of the self, duality of the whole",,2016-06-21,2055.0,262.0
7212373,Danny Danny Zuko Zuko,"Danny/Zuko, Tucker/Sokka, Sam/Mai",2016-06-15,1309.0,55.0
7211837,"no matter where we are, we can look up to the stars",Katara/Zuko (Avatar),2016-06-15,1226.0,120.0
7098439,"She Blinked, And The World Shifted Into Focus",,2016-06-05,274.0,7.0
7096642,Wings,"Jon Snow/Ygritte, Mai/Zuko (Avatar), Annie Leonhart/Eren Yeager",2016-06-05,385.0,8.0
7085503,Boiling Point,Katara/Zuko (Avatar),2016-06-04,5370.0,39.0
7085188,"homes, places we've grown",Aang/Zuko (Avatar),2016-06-04,892.0,684.0
7073515,Toph is a Rock,,2016-06-03,35.0,14.0
7061983,His Father's face,,2016-06-02,258.0,63.0
6939262,This Side of the Moon,Katara/Zuko (Avatar),2016-05-23,8833.0,161.0
7059349,Ogon' i voda,,2016-06-01,1118.0,3.0
7051864,Much Appreciated,Azula/Zuko (Avatar),2016-06-01,153.0,47.0
6885070,To Be Available For You To See,Azula/Sokka (Avatar),2016-05-17,3993.0,133.0
7028212,The Eye of the Beholder,Sokka/Suki (Avatar),2016-05-30,3568.0,68.0
7021525,Incompatible models of string theory,Katara/Zuko (Avatar),2016-05-30,925.0,22.0
5188046,The Tribunals,Asami Sato & Hiroshi Sato,2015-11-12,98693.0,300.0
4202367,The Road to Redemption is Hard Fought,"Korra/Kuvira, Lin Beifong/Kya II, Bolin/Opal (Avatar), Varrick/Zhu Li Moon, Asami Sato/Original Female Character(s), Azula/Original Character(s), Mai/Zuko (Avatar)",2015-06-25,702493.0,979.0
2395748,Teaching more than Firebending,"Aang/Zuko (Avatar), Aang & Zuko (Avatar)",2014-10-03,11997.0,2132.0
6997468,Draconian,Azula/Zuko (Avatar),2016-05-28,764.0,31.0
6962026,The New Avatar,,2016-05-27,16086.0,5.0
6242320,Phoenix Rising,"Azula/Zuko (Avatar), Azula/Aang, Azula/Ozai, Zuko/Mai, Zuko/Katara, Bad Girl/Good Guy, Bad Girl/Bad Guy, Azulaang, Ozai/Ursa (Avatar)",2016-03-14,115492.0,165.0
6984934,New Dawn,"Aang/Zuko (Avatar), Sokka/Suki (Avatar), Toph Beifong/Original Character(s), Katara (Avatar)/Original Character(s)",2016-05-27,2666.0,71.0
6965953,"as you're pretty, so be wise",Ozai/Ursa (Avatar),2016-05-25,2843.0,95.0
6958615,The Art of Contemporary Shibari,"Aang/Zuko (Avatar), Aang & Zuko (Avatar)",2016-05-25,1222.0,378.0
6945532,LEGEND,"Aang/Katara (Avatar), Aang & Zuko (Avatar), Mai/Zuko (Avatar), Toph Beifong & Sokka",2016-05-25,8096.0,54.0
6960478,You're a Natural Disaster,Azula/Ty Lee (Avatar),2016-05-25,1933.0,35.0
6958636,Akin to Savagery,Azula/Sokka (Avatar),2016-05-25,761.0,74.0
6628840,On a Distant Shore,Katara/Zuko (Avatar),2016-04-23,9180.0,165.0
3323945,Attack on benders: The legend of the Titans,"Levi (Shingeki no Kyojin)/Reader, Mikasa Ackerman/Eren Yeager, Marco Bott/Jean Kirstein, Sasha Blouse/Connie Springer, Levi & Reader, levi x reader",2015-02-09,28657.0,234.0
6927205,when destiny keeps calling,Katara/Zuko (Avatar),2016-05-22,1666.0,416.0
6915961,Strength of Hunger,,2016-05-21,9987.0,
6917695,A Gift Wrapped in Gold,Katara/Zuko (Avatar),2016-05-21,7061.0,379.0
6731344,Kissing Friends,"Zuki - Relationship, Suki/Zuko (Avatar)",2016-05-02,1524.0,63.0
6726931,"When the World Turns Upside Down, You Need to Turn Yourself the Right Side Up",,2016-05-02,236.0,8.0
6726592,The lamps burned brighter,Katara/Zuko (Avatar),2016-05-02,1222.0,106.0
6624382,Book One: Ash,"Azula & Zuko (Avatar), Azula/Ty Lee (Avatar), Mai/Zuko (Avatar), Azula & Mai (Avatar)",2016-04-22,39478.0,263.0
6719110,cuddles and crushes,Katara/Mai (Avatar),2016-05-01,1019.0,66.0
6719077,Vignette of Despair,,2016-05-01,293.0,47.0
6714133,Shadowed Aurora,"Hakoda/Kya (Avatar), Kya & Katara",2016-05-01,1387.0,29.0
6710572,"Legenda o printsakh, ili Podmenionnye v mladenchestve",,2016-05-01,2033.0,12.0
6705013,Convincing Baby,Katara/Zuko (Avatar),2016-04-30,678.0,350.0
6704953,Intense,Katara/Zuko (Avatar),2016-04-30,1801.0,125.0
6704644,Blank Space,Azula/Ty Lee (Avatar),2016-04-30,1388.0,23.0
6570592,You make my heart do the thing,Bolin/Varrick,2016-04-16,1562.0,56.0
6554497,A Question of Duty,Azula/Zuko (Avatar),2016-04-16,1118.0,196.0
6561010,Instinct and Reflection,Mai/Ty Lee (Avatar),2016-04-15,1630.0,48.0
6556942,To Make A Difference To The Days,,2016-04-14,1169.0,86.0
6556510,Inferno,,2016-04-14,593.0,6.0
6274405,Rubber Ball,,2016-03-17,7143.0,750.0
6547654,Young love,"Maiko - Relationship, kataang, Suka",2016-04-13,377.0,4.0
6537769,Guileless,"Mai/Ty Lee (Avatar), Azula/Ty Lee (Avatar)",2016-04-12,310.0,85.0
6535384,One Life's Journey,Longshot/Smellerbee (Avatar),2016-04-12,1283.0,23.0
6531613,The Burned Bandit,,2016-04-12,1163.0,375.0
6533416,When the Mirror Cracks,Azula & Katara (Avatar),2016-04-12,199.0,85.0
6489550,Spiritflame,"Mai/Zuko (Avatar), Aang/Katara (Avatar), Zuko/Original Female Character",2016-04-07,80102.0,6.0
6528904,Cake and Ocean Blue,Katara/Zuko (Avatar),2016-04-11,5433.0,407.0
6516610,A l'ombre de nos pensees,,2016-04-10,2110.0,1.0
6498823,in the blink of an eye,Katara/Zuko (Avatar),2016-04-09,1276.0,197.0
6502807,Imperial,,2016-04-09,3564.0,159.0
6499762,A Life Well Loved,"Aang/Katara (Avatar), Korra/Asami Sato",2016-04-09,1536.0,79.0
2831174,The Long Way 'Round,Castiel/Dean Winchester,2014-12-23,6036.0,15.0
5860378,The Way I Am (or The Art of Asami Sato and Opal Beifong),"Korra/Asami Sato, Jinora/Opal (Avatar), Bolin/Original Character, Baatar Jr./Kuvira (Avatar)",2016-01-31,234640.0,856.0
6425233,Careful What You Wish For,,2016-04-16,711.0,110.0
6417595,Star Trek: Kyoshi - the Solitary Convert,,2016-03-31,235.0,1.0
6414901,A Day In Republic City,"Korra/Asami Sato, Korra (Avatar)/Original Character, asami sato - Relationship",2016-03-31,10723.0,23.0
6395557,Try to relax (magyarul),Zuko/Oc,2016-03-29,537.0,2.0
6271741,Unmasking Truth,"Suki/Zuko (Avatar), Suki & Zuko (Avatar)",2016-03-17,54874.0,58.0
3869602,Together at the Horizon,Katara/Zuko (Avatar),2015-05-03,52168.0,282.0
6387058,Try to relax,Zuko/Oc,2016-03-28,628.0,17.0
4684019,Mother,"Azula & Lin Beifong, Azula & Suyin Beifong",2015-08-29,1758.0,184.0
6281341,Unwelcome,Azula/Mai (Avatar),2016-03-18,5728.0,91.0
6374800,First Meetings,Azula & Toph Beifong,2016-03-27,2339.0,40.0
6295459,Severances,"Sozin & Roku, Roku/Ta Min (Avatar)",2016-03-19,2430.0,143.0
6294625,Don't Break The Rules,Azula/Toph Beifong,2016-03-19,504.0,19.0
6294535,The Ancient Sleeper,,2016-03-19,545.0,12.0
6292978,Aang's Visit,Aang & Yue,2016-03-19,3066.0,8.0
6292828,It's Always the Quiet Ones,Aang/Mai (Avatar),2016-03-19,1913.0,35.0
6292675,Introductions - Alternate,Azula & Katara (Avatar),2016-03-19,1149.0,19.0
6292420,One Night in Changbai,,2016-03-19,15003.0,12.0
6293086,Ozai's Later Years,,2016-03-19,3564.0,28.0
6187378,Aftermath,,2016-03-07,612.0,213.0
311027,Rescue Me,Katara/Zuko (Avatar),2012-01-02,165190.0,1684.0
6179233,Push and Pull,,2016-03-06,863.0,132.0
6179194,Duty of a Princess,,2016-03-06,1557.0,255.0
6178232,So no one told you life's gonna be this way,Toph Beifong/Sokka,2016-03-06,1488.0,176.0
8049649,Steam,Katara/Zuko (Avatar),2016-03-06,264.0,37.0
6175978,Bow to the Sinner,,2016-03-06,5315.0,3.0
6059359,Jasmine and Souchong,Katara/Zuko (Avatar),2016-02-19,5836.0,402.0
6155419,(un)hopeful,,2016-03-03,377.0,11.0
6150922,Hopeless but Hoping,Katara/Zuko (Avatar),2016-03-03,338.0,5.0
2447339,A Little Bit of Pain Never Hurt Anybody.,"Ozai/You, Iroh/You",2014-10-12,30120.0,289.0
6146312,Balance,,2016-03-02,594.0,13.0
6143785,Lab Rats,Sokka/Zuko,2016-03-02,3169.0,742.0
6142238,Silence,,2016-03-01,779.0,29.0
6138053,War Paint,"Sokka/Suki (Avatar), Sokka/Zuko (Avatar)",2016-03-01,1144.0,1122.0
5697250,Dodge and Burn,"Sokka/Zuko (Avatar), Sokka/Suki (Avatar), Jet/Sokka (Avatar), Toph Beifong/Suki",2016-01-11,22794.0,717.0
6138883,Holding Each Other Together,Katara/Zuko (Avatar),2016-03-01,1128.0,106.0
6134455,"You, you, you","Toph Beifong/Sokka, Katara/Zuko (Avatar), Aang (Avatar) & Toph Beifong",2016-02-29,4778.0,409.0
6133912,Through Fire,"Iwaizumi Hajime/Oikawa Tooru, Sawamura Daichi/Sugawara Koushi, Kozume Kenma/Kuroo Tetsurou, pretty much all the main pairings",2016-03-02,3687.0,34.0
6010335,Beginning of the End,"Mako/OC, Katara/Zuko (Avatar)",2016-02-14,5885.0,7.0
6128966,"Snow Storms, and Other Natural Disasters","Iwaizumi Hajime/Oikawa Tooru, Hanamaki Takahiro/Matsukawa Issei",2016-02-28,3642.0,170.0
6029728,Iroh's Funeral,,2016-02-16,1070.0,39.0
5075455,The Misfit Crew,Mai/Zuko (Avatar),2015-10-25,20631.0,24.0
6028452,[Podfic of] Inferior Empires,Azula (Avatar)/Cornelia li Britannia,2016-02-14,27.0,10.0
6027514,"Avatar Day Cosplay, Take Two",Korra/Asami Sato,2016-02-15,495.0,30.0
5766544,Limones,"Aang/Katara (Avatar), Iroh/Ming (Avatar)",2016-01-19,1563.0,4.0
5759797,Back For You,Katara/Zuko (Avatar),2016-01-19,3967.0,1118.0
5762698,Human (The Journey of Wan Prompt),"Friendship - Relationship, Avatar Wan/OC",2016-01-19,1560.0,
5761855,Maybe Anger is Just Sadness Locked Away,,2016-01-19,627.0,4.0
5761285,Beginnings,,2016-01-19,876.0,9.0
5756152,A Familiar Face,,2016-01-18,2158.0,44.0
5755933,Rogue Benders,,2016-01-18,464.0,29.0
5751031,Destiny,"Friendship - Relationship, Avatar Wan/OC",2016-01-18,2230.0,2.0
2769431,Marriage is the Only War,Katara/Zuko (Avatar),2014-12-14,21422.0,363.0
5746285,Retreat at the Hot Springs,Katara & Zuko (Avatar),2016-01-17,4400.0,158.0
5744239,Memory,,2016-01-17,1783.0,22.0
5743171,2015...,,2016-01-17,0.0,144.0
5733382,Measure Each Step Side-stories,Azula/Katara (Avatar),2016-01-16,56416.0,684.0
5734228,The war takes a boy and brings a man home,,2016-01-16,2094.0,94.0
5703577,Measure Each Step to Infinity,Azula/Katara (Avatar),2016-01-12,200908.0,1864.0
5328503,"A Little Bit of This, and a Little Bit of That",Katara/Zuko (Avatar),2015-12-01,59403.0,79.0
5729464,Fire Lords Can Take Field Trips Too,Mai/Zuko (Avatar),2016-01-15,431.0,85.0
5722663,Day 5: Heartstrings,"Katara/Zuko (Avatar), Aang/Katara (Avatar)",2016-01-14,389.0,14.0
5721889,Ember House,"Katara/Zuko (Avatar), Katara & Zuko (Avatar)",2016-01-14,10965.0,112.0
5715712,Day 4:Whimisical,Katara/Zuko (Avatar),2016-01-13,1199.0,18.0
5712802,How I Met Your Mother,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2016-01-13,3089.0,210.0
5709316,Day 1: Serendipity,"Katara/Zuko (Avatar), Aang/Katara (Avatar), Mai/Zuko (Avatar)",2016-01-13,2747.0,17.0
5709769,[Podfic of] From the Ashes a New hope,,2016-01-13,84.0,26.0
5709433,Day 2: Momentous,Katara/Zuko (Avatar),2016-01-13,1916.0,13.0
5596528,"Mechi, muzhchiny i milota",,2015-12-31,3409.0,56.0
5544098,Night of the Firelilies,Toph Beifong & Sokka,2015-12-26,16620.0,29.0
5592745,Making New Friends,,2015-12-31,488.0,18.0
5597521,Never Die,Jet/Longshot/Smellerbee (Avatar),2015-12-31,810.0,17.0
109043,Square One,Zuko/Katara,2010-08-24,1910.0,19.0
5583217,maybe i just wanna be yours,Toph Beifong/Sokka,2015-12-30,712.0,22.0
5338103,flowers dying all around you,Azula/Ozai (Avatar),2015-12-02,1034.0,88.0
5328194,Loving Memory,"Roku/Ta Min (Avatar), Roku/Sozin (Avatar)",2015-12-01,3850.0,223.0
195759,Avatar Drabbles: Missing Moments,Canon Pairing(s),2011-05-07,3006.0,370.0
5304776,The Dragon's Daughter,,2015-11-28,189.0,23.0
5304746,Air and Sea,Aang/Katara (Avatar),2015-11-28,54.0,11.0
5098049,Avatar: Drammatical Murder,the relationships are not certain yet. but there will be a lot of sex,2015-11-28,3311.0,17.0
5298644,"Hey There, Katara",Sokka/Suki (Avatar),2015-11-27,1725.0,319.0
5293781,Zuko's Everything,Katara/Zuko (Avatar),2015-11-27,2998.0,247.0
4666101,Let the shipping commence!,"Korra/Asami Sato, Bolin/Opal (Avatar), OFC/OFC",2015-08-27,36185.0,332.0
5100461,Taang Prompts,"Aang/Toph Beifong, Taang",2015-10-29,2234.0,49.0
5097236,The Enlightened Prince and the Wise General,,2015-10-28,1564.0,65.0
4880938,Addicted to Love,"Suki/Zuko (Avatar), Azula/Sokka (Avatar)",2015-09-27,142125.0,215.0
5091950,Keeping It Quiet,Katara/Zuko (Avatar),2015-10-27,812.0,472.0
5081017,Night of the Zombie Lemurs,Aang/Katara (Avatar),2015-10-26,1901.0,81.0
5079757,no spoonful of sugar can make this sweet,Iroh & Zuko (Avatar),2015-10-26,509.0,358.0
4989772,someone said true love was dead,Mai/Zuko (Avatar),2015-10-13,1285.0,122.0
1466764,Warm Ups,,2014-04-15,6395.0,12.0
5076718,At the End,Azula/Mai (Avatar),2015-10-25,204.0,27.0
5075512,Eyes,Azula/Ty Lee (Avatar),2015-10-25,77.0,18.0
5069893,I'd Watch The World Burn With You,Mai/Zuko (Avatar),2015-10-25,1411.0,13.0
14658648,Where The Dreams Shall Bleed,Lin Beifong/Tenzin,2014-06-14,3258.0,12.0
5070238,Two Peas,,2015-10-25,1332.0,37.0
5064430,Change,Azula/Ty Lee (Avatar),2015-10-24,1239.0,191.0
5062630,Telegram,Aang/Katara (Avatar),2015-10-24,18873.0,18.0
5054923,Don't Eat the Mushrooms,"Azula/Katara (Avatar), Mai/Zuko (Avatar)",2015-10-23,3073.0,173.0
2556737,Neither One Nor Another,"Chuck Hansen & Mako Mori, Raleigh Becket & Mako Mori, Luna Pentecost/Tamsin Sevier, Minor or Background Relationship(s), Hermann Gottlieb & Karla Gottlieb",2014-11-02,73223.0,44.0
4997059,Here Be Dragons,,2015-10-14,23546.0,69.0
4970689,What Brothers Are For,Katara/Sokka (Avatar),2015-10-10,5326.0,153.0
4967788,Crash,Suki/Zuko (Avatar),2015-10-10,3164.0,21.0
4961077,Crown,Suki/Zuko (Avatar),2015-10-09,1639.0,34.0
4577217,The Terrible Tea Shop AU Fic,,2015-08-15,12798.0,47.0
4955986,Attached,Toph Beifong & Sokka,2015-10-08,5469.0,102.0
4955956,Dawn,Suki/Zuko (Avatar),2015-10-08,2391.0,22.0
4953493,The Reporter Who Came in from the Cold,"Katara/Zuko (Avatar), GoodSibling!Zuko/Azula",2015-10-07,31529.0,194.0
4950271,Awkward,"Toph Beifong & Sokka, Aang/Katara (Avatar), Suki/Zuko (Avatar)",2015-10-07,530.0,216.0
4950256,Fan & Flame,Suki/Zuko (Avatar),2015-10-07,2846.0,21.0
4948666,Wait for Me,,2015-10-07,1357.0,24.0
4946698,Ashes,Katara/Zuko (Avatar),2015-10-06,5246.0,144.0
4944403,I Call It Like I See It,"Toph Beifong/Satoru (Avatar), Toph Beifong & Sokka",2015-10-06,920.0,42.0
4944382,Getting Warmer,Suki/Zuko (Avatar),2015-10-06,2079.0,38.0
4937218,Home,Suki/Zuko (Avatar),2015-10-05,5162.0,33.0
13634451,Queue,,2015-10-05,100.0,5.0
4881187,One Night in Ba Sing Se,"Toph Beifong & Sokka, Sokka/Suki (Avatar)",2015-09-27,8410.0,48.0
4881121,Temple,Aang/Katara (Avatar),2015-09-27,2705.0,188.0
4858220,Crystal Catacombs,Katara/Zuko (Avatar),2015-09-23,1714.0,96.0
3087662,"Too Serious, Too Soon","Zuko/Original Female Character, Aang/Original Female Character, Jet/Katara (Avatar), Sokka/Suki (Avatar)",2015-01-01,62451.0,19.0
4846172,Quicksand,Azula/Ty Lee (Avatar),2015-09-21,251.0,41.0
4846139,Invidia,Azula/Katara (Avatar),2015-09-21,176.0,66.0
4839596,Loyalties,Azula/Ty Lee (Avatar),2015-09-20,3018.0,367.0
2569889,The Last Avatar - Book One: LEVIATHAN,,2014-11-05,91408.0,15.0
4712903,Three Abandoned Zuko AUs,Azula & Zuko (Avatar),2015-09-02,6568.0,962.0
4715729,Do You Hear the People Sing?,Katara/Zuko (Avatar),2015-09-02,2871.0,183.0
4714052,Saddened,Mai/Zuko (Avatar),2015-09-02,973.0,76.0
4709810,Insomniacs in Moonlight,Mai/Zuko (Avatar),2015-09-02,1591.0,66.0
4709765,Time Spent Quietly,Aang/Mai (Avatar),2015-09-02,1522.0,22.0
4709513,The Dance,,2015-09-02,1932.0,9.0
4709399,A Night Together,Mai/Zuko (Avatar),2015-09-02,762.0,108.0
4709360,The Awakening,Mai/Zuko (Avatar),2015-09-02,2028.0,90.0
4304550,Saving the World (and Other Pastimes),,2015-07-11,1973.0,20.0
4702670,Story Telling,Aang/Katara (Avatar),2015-09-01,750.0,49.0
4707167,Sexy Maiko Week,Mai/Zuko (Avatar),2015-09-01,6277.0,70.0
4686080,broken crown,"Iroh & Zuko (Avatar), Aang & Zuko (Avatar), Zuko & The Gaang",2015-09-01,9587.0,2556.0
4693865,Asymmetry,Iroh & Azula,2015-08-31,2560.0,822.0
4684886,Deus Ad Machina,"Tsukishima Kei/Yamaguchi Tadashi, Kageyama Tobio & Yamaguchi Tadashi",2015-08-30,59.0,14.0
4683650,Due,Azula/Toph Beifong,2015-08-29,850.0,42.0
4530348,Earth and Fire,"Azula & Toph Beifong, Azula/Toph Beifong",2015-08-08,14164.0,85.0
4681925,as we fade in the dark,Sokka/Zuko (Avatar),2015-08-29,905.0,280.0
4646553,Heaven's New Prophecy,,2015-08-24,107548.0,1.0
4679846,Ride For A Ride,Katara/Zuko (Avatar),2015-08-29,685.0,25.0
4645308,Burnt by the Sun,Gyatso/Roku (Avatar),2015-08-24,4709.0,29.0
4669607,11:45,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Toph Beifong, suki & katara, Suki & Toph Beifong, Katara & Sokka (Avatar), Toph Beifong & Sokka, Suki & Zuko (Avatar), Toph Beifong & Katara",2015-08-27,4924.0,613.0
3679953,Strex Family Avatar AU,,2015-04-04,20247.0,5.0
4467368,i have always been a storm,Natsume Takashi/Taki Tooru/Tanuma Kaname,2015-07-31,9141.0,325.0
4466765,An Unorthodox Therapy,,2015-07-31,942.0,63.0
4463129,bloodstream,Mai/Zuko,2015-07-30,3579.0,45.0
4462835,this lightning strike isn't always kind,,2015-07-30,1056.0,67.0
4462766,half of the sky,Zuko/Mai,2015-07-30,2545.0,40.0
4462619,if only,Aang/Katara,2015-07-30,178.0,34.0
4462262,pyrophobia,,2015-07-30,455.0,22.0
4461989,regret is my constant companion,Mai/Ty Lee,2015-07-30,717.0,67.0
4461905,ash and dust,,2015-07-30,503.0,42.0
4461788,a taste of what you paid for,,2015-07-30,1143.0,53.0
4461707,"the ocean breathes salty, won't you carry it in?",,2015-07-30,281.0,27.0
4461671,footsteps,Mai/Zuko,2015-07-30,1022.0,193.0
4461344,she's so bendable,Mai/Zuko,2015-07-30,359.0,112.0
4461578,ceasefire,Jet/Zuko,2015-07-30,1012.0,65.0
4458578,show grace with your body,Mai/Zuko (Avatar),2015-07-30,1020.0,176.0
4459379,love is colder than death,Azula/Zhao (Avatar),2015-07-30,309.0,22.0
4459208,no word for blue,Azula/Ty Lee (Avatar),2015-07-30,983.0,84.0
4458827,bruises on the fruit,Mai/Zuko,2015-07-30,1735.0,1407.0
4458695,"get off your throne, i want you alone",Mai/Zuko (Avatar),2015-07-30,404.0,112.0
4453649,Blossom,Azula/Ty Lee (Avatar),2015-07-29,1153.0,101.0
18891151,Amarguras,,2015-07-29,1881.0,
4447115,Fear is for Winter,,2015-07-28,2879.0,58.0
4385618,Zutara Week 2015,Katara/Zuko (Avatar),2015-07-20,20729.0,246.0
4441376,No More,Katara/Zuko (Avatar),2015-07-27,1694.0,69.0
4441292,Collection of Zutara Pieces,Katara/Zuko (Avatar),2015-07-27,2608.0,27.0
4438547,Sleep Talking,Aang/Katara (Avatar),2015-07-27,605.0,92.0
4383164,Crystal Dance Studios,Katara/Zuko (Avatar),2015-07-20,2096.0,5.0
4391399,To Forbid a Flame To Burn,Katara/Zuko (Avatar),2015-07-21,3868.0,75.0
4400000,Flight,Katara/Zuko (Avatar),2015-07-21,5583.0,36.0
4388978,Happenstance,"Zutara - Relationship, Zuko/Katara",2015-07-21,1566.0,49.0
4387817,Happenstance,"Zutara - Relationship, Katara/Zuko (Avatar)",2015-07-21,552.0,24.0
4032337,Midnight Mumblings,Katara/Zuko (Avatar),2015-05-29,2519.0,542.0
4385162,Flaws,Korra/Asami Sato,2015-07-20,2684.0,118.0
4384241,Rebellion (Lies),Jet/Zuko (Avatar),2015-07-20,4380.0,89.0
4389956,See You Again,Katara/Zuko (Avatar),2015-07-20,3801.0,57.0
4377179,Caress Me Down,Toph Beifong/Sokka,2015-07-19,1347.0,150.0
4267869,Twilight's Edge,,2015-07-04,4684.0,338.0
2549777,My Bending Master,"Levi/Eren Yeager, Marco Bott/Jean Kirstein, Krista Lenz | Historia Reiss/Ymir, Armin Arlert/Annie Leonhart",2014-11-01,172751.0,459.0
4304358,Direction,,2015-07-09,3657.0,512.0
2683055,Cycle renew,,2014-11-28,3888.0,31.0
4232181,Arrangement (Zuko X Chubby!Reader),"Zuko/Reader, Zuko/You",2015-06-29,1250.0,768.0
4130358,Tea,,2015-06-14,2688.0,39.0
4227078,Once A Friend,Iroh & Zuko (Avatar),2015-06-28,353.0,89.0
4219473,the one where zuko's spider really doesn't care what goes on between him and his infuriating roommate,Sokka/Zuko (Avatar),2015-06-27,2185.0,454.0
4212672,mistaking blood loss for exhaustion,Sokka/Zuko (Avatar),2015-06-26,1725.0,1292.0
4209750,What's it Gonna Bend?,Katara/Zuko (Avatar),2015-06-26,716.0,29.0
3872161,Travels of a Different Sort,Korra/Asami Sato,2015-05-04,34176.0,783.0
4202871,Jack of all trades,,2015-06-25,2722.0,78.0
4162407,The Red Avatar,"Senna/Tonraq (Avatar), P'li/Zaheer (Avatar), Ghazan/Ming-Hua (Avatar)",2015-06-20,4776.0,33.0
4164768,"Before sunrise, he is your son",Katara/Zuko (Avatar),2015-06-19,516.0,113.0
4164711,Hot,Katara/Zuko (Avatar),2015-06-19,431.0,47.0
4164693,Formal Wear,Katara/Zuko (Avatar),2015-06-19,408.0,14.0
4162095,Sokka's Journey,"Katara/Sokka (Avatar), Sokka/Suki (Avatar), Sokka/Kurita, Sokka/Katara/Kurita",2015-06-19,22893.0,41.0
4158081,What Hurts The Most,,2015-06-18,10204.0,172.0
4158012,Lie To Me,Toph Beifong/Zuko,2015-06-18,3787.0,1843.0
4156800,Honour,,2015-06-18,1323.0,81.0
4157349,The Demon Spirit of the Seven White Moons,Korra/Asami Sato,2015-06-18,3742.0,6.0
4153677,IKEA Furniture,Sokka/Suki (Avatar),2015-06-17,483.0,17.0
